id,fiscal_service_id,document_code,document_name,is_mandatory,applies_to,file_types,max_size_mb,validity_months,display_order,created_at
RD-00192,T-064,T-064-DOC-192,Documento 192,True,both,"{pdf,jpg,png}",10,24,192,2025-09-29T11:00:28.893598Z
RD-00193,T-065,T-065-DOC-193,"Informe de alteración, Documentación técnica detallada, Certificado de modificación",True,both,{pdf},10,12,193,2025-09-29T11:00:28.893598Z
RD-00194,T-065,T-065-DOC-194,Documento 194,True,both,"{pdf,jpg,png}",10,24,194,2025-09-29T11:00:28.893598Z
RD-00195,T-065,T-065-DOC-195,Documento 195,True,both,"{pdf,jpg,png}",10,24,195,2025-09-29T11:00:28.893598Z
RD-00196,T-066,T-066-DOC-196,"Documentación de la empresa, Certificado de operador, Plan de explotación",True,both,{pdf},10,12,196,2025-09-29T11:00:28.893598Z
RD-00197,T-066,T-066-DOC-197,Documento 197,True,both,"{pdf,jpg,png}",10,24,197,2025-09-29T11:00:28.893598Z
RD-00198,T-066,T-066-DOC-198,Documento 198,True,both,"{pdf,jpg,png}",10,24,198,2025-09-29T11:00:28.893598Z
RD-00199,T-067,T-067-DOC-199,"Expediente completo, Documentación técnica, Certificados de categorización",True,both,{pdf},10,12,199,2025-09-29T11:00:28.893598Z
RD-00200,T-067,T-067-DOC-200,Documento 200,True,both,"{pdf,jpg,png}",10,24,200,2025-09-29T11:00:28.893598Z
RD-00201,T-067,T-067-DOC-201,Documento 201,True,both,"{pdf,jpg,png}",10,24,201,2025-09-29T11:00:28.893598Z
RD-00202,T-068,T-068-DOC-202,"Solicitud de inspección, Documentación operativa, Plan de operaciones",True,both,"{pdf,jpg,png}",10,6,202,2025-09-29T11:00:28.893598Z
RD-00203,T-068,T-068-DOC-203,Documento 203,True,both,"{pdf,jpg,png}",10,24,203,2025-09-29T11:00:28.893598Z
RD-00204,T-068,T-068-DOC-204,Documento 204,True,both,"{pdf,jpg,png}",10,24,204,2025-09-29T11:00:28.893598Z
RD-00205,T-069,T-069-DOC-205,"Solicitud de inspección detallada, Documentación operativa completa, Plan de operaciones extendido",True,both,"{pdf,jpg,png}",10,6,205,2025-09-29T11:00:28.893598Z
RD-00206,T-069,T-069-DOC-206,Documento 206,True,both,"{pdf,jpg,png}",10,24,206,2025-09-29T11:00:28.893598Z
RD-00207,T-069,T-069-DOC-207,Documento 207,True,both,"{pdf,jpg,png}",10,24,207,2025-09-29T11:00:28.893598Z
RD-00208,T-070,T-070-DOC-208,"Solicitud de inspección especial, Documentación histórica completa, Plan de operaciones retrospectivo",True,both,"{pdf,jpg,png}",10,6,208,2025-09-29T11:00:28.893598Z
RD-00209,T-070,T-070-DOC-209,Documento 209,True,both,"{pdf,jpg,png}",10,24,209,2025-09-29T11:00:28.893598Z
RD-00210,T-070,T-070-DOC-210,Documento 210,True,both,"{pdf,jpg,png}",10,24,210,2025-09-29T11:00:28.893598Z
RD-00211,T-071,T-071-DOC-211,"Licencia de operación extranjera, Certificados de la aeronave, Documentación de seguros",True,both,{pdf},10,12,211,2025-09-29T11:00:28.893598Z
RD-00212,T-071,T-071-DOC-212,Documento 212,True,both,"{pdf,jpg,png}",10,24,212,2025-09-29T11:00:28.893598Z
RD-00213,T-071,T-071-DOC-213,Documento 213,True,both,"{pdf,jpg,png}",10,24,213,2025-09-29T11:00:28.893598Z
RD-00214,T-072,T-072-DOC-214,"Documentación actualizada de transportador, Certificados renovados, Informes de operaciones",True,both,{pdf},10,12,214,2025-09-29T11:00:28.893598Z
RD-00215,T-072,T-072-DOC-215,Documento 215,True,both,"{pdf,jpg,png}",10,24,215,2025-09-29T11:00:28.893598Z
RD-00216,T-072,T-072-DOC-216,Documento 216,True,both,"{pdf,jpg,png}",10,24,216,2025-09-29T11:00:28.893598Z
RD-00217,T-073,T-073-DOC-217,"Documentación histórica completa, Informes de seguridad, Registros de mantenimiento",True,both,"{pdf,jpg,png}",10,24,217,2025-09-29T11:00:28.893598Z
RD-00218,T-073,T-073-DOC-218,Documento 218,True,both,"{pdf,jpg,png}",10,24,218,2025-09-29T11:00:28.893598Z
RD-00219,T-073,T-073-DOC-219,Documento 219,True,both,"{pdf,jpg,png}",10,24,219,2025-09-29T11:00:28.893598Z
RD-00220,T-074,T-074-DOC-220,"Solicitud de licencia, Documentación de la empresa, Plan de operaciones",True,both,"{pdf,jpg,png}",10,6,220,2025-09-29T11:00:28.893598Z
RD-00221,T-074,T-074-DOC-221,Documento 221,True,both,"{pdf,jpg,png}",10,24,221,2025-09-29T11:00:28.893598Z
RD-00222,T-074,T-074-DOC-222,Documento 222,True,both,"{pdf,jpg,png}",10,24,222,2025-09-29T11:00:28.893598Z
RD-00223,T-075,T-075-DOC-223,"Documentación actualizada, Informes de desempeño, Modificaciones al plan de operaciones",True,both,"{pdf,jpg,png}",10,24,223,2025-09-29T11:00:28.893598Z
RD-00224,T-075,T-075-DOC-224,Documento 224,True,both,"{pdf,jpg,png}",10,24,224,2025-09-29T11:00:28.893598Z
RD-00225,T-075,T-075-DOC-225,Documento 225,True,both,"{pdf,jpg,png}",10,24,225,2025-09-29T11:00:28.893598Z
RD-00226,T-076,T-076-DOC-226,"Documentación histórica completa, Informes de auditoría, Evaluación de cumplimiento integral",True,both,"{pdf,jpg,png}",10,24,226,2025-09-29T11:00:28.893598Z
RD-00227,T-076,T-076-DOC-227,Documento 227,True,both,"{pdf,jpg,png}",10,24,227,2025-09-29T11:00:28.893598Z
RD-00228,T-076,T-076-DOC-228,Documento 228,True,both,"{pdf,jpg,png}",10,24,228,2025-09-29T11:00:28.893598Z
RD-00229,T-077,T-077-DOC-229,"Solicitud de certificado, Documentación de flota, Plan de operaciones de pasajeros",True,both,{pdf},10,12,229,2025-09-29T11:00:28.893598Z
RD-00230,T-077,T-077-DOC-230,Documento 230,True,both,"{pdf,jpg,png}",10,24,230,2025-09-29T11:00:28.893598Z
RD-00231,T-077,T-077-DOC-231,Documento 231,True,both,"{pdf,jpg,png}",10,24,231,2025-09-29T11:00:28.893598Z
RD-00232,T-078,T-078-DOC-232,"Documentación actualizada, Informes de desempeño, Modificaciones a operaciones de pasajeros",True,both,"{pdf,jpg,png}",10,24,232,2025-09-29T11:00:28.893598Z
RD-00233,T-078,T-078-DOC-233,Documento 233,True,both,"{pdf,jpg,png}",10,24,233,2025-09-29T11:00:28.893598Z
RD-00234,T-078,T-078-DOC-234,Documento 234,True,both,"{pdf,jpg,png}",10,24,234,2025-09-29T11:00:28.893598Z
RD-00235,T-079,T-079-DOC-235,"Documentación histórica completa, Informes de seguridad, Evaluación integral de operaciones de pasajeros",True,both,"{pdf,jpg,png}",10,24,235,2025-09-29T11:00:28.893598Z
RD-00236,T-079,T-079-DOC-236,Documento 236,True,both,"{pdf,jpg,png}",10,24,236,2025-09-29T11:00:28.893598Z
RD-00237,T-079,T-079-DOC-237,Documento 237,True,both,"{pdf,jpg,png}",10,24,237,2025-09-29T11:00:28.893598Z
RD-00238,T-080,T-080-DOC-238,"Solicitud de certificado de carga, Documentación de flota de carga, Plan de operaciones de carga",True,both,{pdf},10,12,238,2025-09-29T11:00:28.893598Z
RD-00239,T-080,T-080-DOC-239,Documento 239,True,both,"{pdf,jpg,png}",10,24,239,2025-09-29T11:00:28.893598Z
RD-00240,T-080,T-080-DOC-240,Documento 240,True,both,"{pdf,jpg,png}",10,24,240,2025-09-29T11:00:28.893598Z
RD-00241,T-081,T-081-DOC-241,"Documentación actualizada de operaciones de carga, Informes de desempeño, Modificaciones a flota de carga",True,both,"{pdf,jpg,png}",10,24,241,2025-09-29T11:00:28.893598Z
RD-00242,T-081,T-081-DOC-242,Documento 242,True,both,"{pdf,jpg,png}",10,24,242,2025-09-29T11:00:28.893598Z
RD-00243,T-081,T-081-DOC-243,Documento 243,True,both,"{pdf,jpg,png}",10,24,243,2025-09-29T11:00:28.893598Z
RD-00244,T-082,T-082-DOC-244,"Documentación histórica completa de operaciones de carga, Informes de seguridad, Evaluación integral de transporte de carga",True,both,"{pdf,jpg,png}",10,24,244,2025-09-29T11:00:28.893598Z
RD-00245,T-082,T-082-DOC-245,Documento 245,True,both,"{pdf,jpg,png}",10,24,245,2025-09-29T11:00:28.893598Z
RD-00246,T-082,T-082-DOC-246,Documento 246,True,both,"{pdf,jpg,png}",10,24,246,2025-09-29T11:00:28.893598Z
RD-00247,T-083,T-083-DOC-247,"Solicitud de autorización, Documentación de aeronaves de aviación general, Plan de operaciones",True,both,"{pdf,jpg,png}",10,6,247,2025-09-29T11:00:28.893598Z
RD-00248,T-083,T-083-DOC-248,Documento 248,True,both,"{pdf,jpg,png}",10,24,248,2025-09-29T11:00:28.893598Z
RD-00249,T-083,T-083-DOC-249,Documento 249,True,both,"{pdf,jpg,png}",10,24,249,2025-09-29T11:00:28.893598Z
RD-00250,T-084,T-084-DOC-250,"Documentación actualizada de aviación general, Informes de desempeño, Modificaciones a operaciones",True,both,"{pdf,jpg,png}",10,24,250,2025-09-29T11:00:28.893598Z
RD-00251,T-084,T-084-DOC-251,Documento 251,True,both,"{pdf,jpg,png}",10,24,251,2025-09-29T11:00:28.893598Z
RD-00252,T-084,T-084-DOC-252,Documento 252,True,both,"{pdf,jpg,png}",10,24,252,2025-09-29T11:00:28.893598Z
RD-00253,T-085,T-085-DOC-253,"Documentación histórica completa de aviación general, Informes de seguridad, Evaluación integral de operaciones",True,both,"{pdf,jpg,png}",10,24,253,2025-09-29T11:00:28.893598Z
RD-00254,T-085,T-085-DOC-254,Documento 254,True,both,"{pdf,jpg,png}",10,24,254,2025-09-29T11:00:28.893598Z
RD-00255,T-085,T-085-DOC-255,Documento 255,True,both,"{pdf,jpg,png}",10,24,255,2025-09-29T11:00:28.893598Z
RD-00256,T-086,T-086-DOC-256,"Propuesta de especificaciones, Documentación técnica de aeronaves, Plan operativo detallado",True,both,"{pdf,jpg,png}",10,24,256,2025-09-29T11:00:28.893598Z
RD-00257,T-086,T-086-DOC-257,Documento 257,True,both,"{pdf,jpg,png}",10,24,257,2025-09-29T11:00:28.893598Z
RD-00258,T-086,T-086-DOC-258,Documento 258,True,both,"{pdf,jpg,png}",10,24,258,2025-09-29T11:00:28.893598Z
RD-00259,T-087,T-087-DOC-259,"Documentación actualizada, Informes de desempeño operativo, Modificaciones propuestas",True,both,"{pdf,jpg,png}",10,24,259,2025-09-29T11:00:28.893598Z
RD-00260,T-087,T-087-DOC-260,Documento 260,True,both,"{pdf,jpg,png}",10,24,260,2025-09-29T11:00:28.893598Z
RD-00261,T-087,T-087-DOC-261,Documento 261,True,both,"{pdf,jpg,png}",10,24,261,2025-09-29T11:00:28.893598Z
RD-00262,T-088,T-088-DOC-262,"Documentación histórica completa, Informes de seguridad, Evaluación integral de operaciones",True,both,"{pdf,jpg,png}",10,24,262,2025-09-29T11:00:28.893598Z
RD-00263,T-088,T-088-DOC-263,Documento 263,True,both,"{pdf,jpg,png}",10,24,263,2025-09-29T11:00:28.893598Z
RD-00264,T-088,T-088-DOC-264,Documento 264,True,both,"{pdf,jpg,png}",10,24,264,2025-09-29T11:00:28.893598Z
RD-00265,T-089,T-089-DOC-265,"Solicitud de modificación, Documentación actualizada de aeronaves, Justificación de cambios",True,both,"{pdf,jpg,png}",10,6,265,2025-09-29T11:00:28.893598Z
RD-00266,T-089,T-089-DOC-266,Documento 266,True,both,"{pdf,jpg,png}",10,24,266,2025-09-29T11:00:28.893598Z
RD-00267,T-089,T-089-DOC-267,Documento 267,True,both,"{pdf,jpg,png}",10,24,267,2025-09-29T11:00:28.893598Z
RD-00268,T-090,T-090-DOC-268,"Documentación adicional, Informes de desempeño, Propuestas de mejora",True,both,"{pdf,jpg,png}",10,24,268,2025-09-29T11:00:28.893598Z
RD-00269,T-090,T-090-DOC-269,Documento 269,True,both,"{pdf,jpg,png}",10,24,269,2025-09-29T11:00:28.893598Z
RD-00270,T-090,T-090-DOC-270,Documento 270,True,both,"{pdf,jpg,png}",10,24,270,2025-09-29T11:00:28.893598Z
RD-00271,T-091,T-091-DOC-271,"Documentación histórica completa, Informes de seguridad, Evaluación integral de modificaciones",True,both,"{pdf,jpg,png}",10,24,271,2025-09-29T11:00:28.893598Z
RD-00272,T-091,T-091-DOC-272,Documento 272,True,both,"{pdf,jpg,png}",10,24,272,2025-09-29T11:00:28.893598Z
RD-00273,T-091,T-091-DOC-273,Documento 273,True,both,"{pdf,jpg,png}",10,24,273,2025-09-29T11:00:28.893598Z
RD-00274,T-092,T-092-DOC-274,"Estatutos del aeroclub, Programas de formación, Certificación de instructores, Instalaciones",True,both,"{pdf,jpg,png}",10,24,274,2025-09-29T11:00:28.893598Z
RD-00275,T-092,T-092-DOC-275,Documento 275,True,both,"{pdf,jpg,png}",10,24,275,2025-09-29T11:00:28.893598Z
RD-00276,T-092,T-092-DOC-276,Documento 276,True,both,"{pdf,jpg,png}",10,24,276,2025-09-29T11:00:28.893598Z
RD-00277,T-093,T-093-DOC-277,"Plan de estudios profesional, Certificaciones de instructores, Documentación de instalaciones, Acreditaciones",True,both,"{pdf,jpg,png}",10,24,277,2025-09-29T11:00:28.893598Z
RD-00278,T-093,T-093-DOC-278,Documento 278,True,both,"{pdf,jpg,png}",10,24,278,2025-09-29T11:00:28.893598Z
RD-00279,T-093,T-093-DOC-279,Documento 279,True,both,"{pdf,jpg,png}",10,24,279,2025-09-29T11:00:28.893598Z
RD-00280,T-094,T-094-DOC-280,"Documentación técnica de servicios, Certificaciones de sistemas, Plan de control de tráfico aéreo",True,both,"{pdf,jpg,png}",10,24,280,2025-09-29T11:00:28.893598Z
RD-00281,T-094,T-094-DOC-281,Documento 281,True,both,"{pdf,jpg,png}",10,24,281,2025-09-29T11:00:28.893598Z
RD-00282,T-094,T-094-DOC-282,Documento 282,True,both,"{pdf,jpg,png}",10,24,282,2025-09-29T11:00:28.893598Z
RD-00283,T-095,T-095-DOC-283,"Documentación de control de área terminal, Sistemas de gestión de tráfico, Certificaciones especializadas",True,both,"{pdf,jpg,png}",10,24,283,2025-09-29T11:00:28.893598Z
RD-00284,T-095,T-095-DOC-284,Documento 284,True,both,"{pdf,jpg,png}",10,24,284,2025-09-29T11:00:28.893598Z
RD-00285,T-095,T-095-DOC-285,Documento 285,True,both,"{pdf,jpg,png}",10,24,285,2025-09-29T11:00:28.893598Z
RD-00286,T-096,T-096-DOC-286,"Planos del aeródromo, Certificaciones de infraestructura, Documentación técnica",True,both,"{pdf,jpg,png}",10,24,286,2025-09-29T11:00:28.893598Z
RD-00287,T-096,T-096-DOC-287,Documento 287,True,both,"{pdf,jpg,png}",10,24,287,2025-09-29T11:00:28.893598Z
RD-00288,T-096,T-096-DOC-288,Documento 288,True,both,"{pdf,jpg,png}",10,24,288,2025-09-29T11:00:28.893598Z
RD-00289,T-097,T-097-DOC-289,"Estudio topográfico, Evaluación de terreno, Documentación de propiedad",True,both,"{pdf,jpg,png}",10,24,289,2025-09-29T11:00:28.893598Z
RD-00290,T-097,T-097-DOC-290,Documento 290,True,both,"{pdf,jpg,png}",10,24,290,2025-09-29T11:00:28.893598Z
RD-00291,T-097,T-097-DOC-291,Documento 291,True,both,"{pdf,jpg,png}",10,24,291,2025-09-29T11:00:28.893598Z
RD-00292,T-098,T-098-DOC-292,"Documentación técnica completa, Certificaciones de cumplimiento, Informes de seguridad",True,both,"{pdf,jpg,png}",10,24,292,2025-09-29T11:00:28.893598Z
RD-00293,T-098,T-098-DOC-293,Documento 293,True,both,"{pdf,jpg,png}",10,24,293,2025-09-29T11:00:28.893598Z
RD-00294,T-098,T-098-DOC-294,Documento 294,True,both,"{pdf,jpg,png}",10,24,294,2025-09-29T11:00:28.893598Z
RD-00295,T-099,T-099-DOC-295,"Documentación de requisitos AR 5,7, Informes técnicos, Certificaciones de cumplimiento",True,both,"{pdf,jpg,png}",10,24,295,2025-09-29T11:00:28.893598Z
RD-00296,T-099,T-099-DOC-296,Documento 296,True,both,"{pdf,jpg,png}",10,24,296,2025-09-29T11:00:28.893598Z
RD-00297,T-099,T-099-DOC-297,Documento 297,True,both,"{pdf,jpg,png}",10,24,297,2025-09-29T11:00:28.893598Z
RD-00298,T-100,T-100-DOC-298,"Documentación de peso, Certificado de aeronave, Informes técnicos de peso",True,both,{pdf},10,12,298,2025-09-29T11:00:28.893598Z
RD-00299,T-100,T-100-DOC-299,Documento 299,True,both,"{pdf,jpg,png}",10,24,299,2025-09-29T11:00:28.893598Z
RD-00300,T-100,T-100-DOC-300,Documento 300,True,both,"{pdf,jpg,png}",10,24,300,2025-09-29T11:00:28.893598Z
RD-00301,T-101,T-101-DOC-301,"Documentación de peso detallada, Certificado de aeronave, Informes técnicos de rango de peso",True,both,{pdf},10,12,301,2025-09-29T11:00:28.893598Z
RD-00302,T-101,T-101-DOC-302,Documento 302,True,both,"{pdf,jpg,png}",10,24,302,2025-09-29T11:00:28.893598Z
RD-00303,T-101,T-101-DOC-303,Documento 303,True,both,"{pdf,jpg,png}",10,24,303,2025-09-29T11:00:28.893598Z
RD-00304,T-102,T-102-DOC-304,"Documentación de peso compleja, Certificado de aeronave de gran tonelaje, Informes técnicos especializados",True,both,{pdf},10,12,304,2025-09-29T11:00:28.893598Z
RD-00305,T-102,T-102-DOC-305,Documento 305,True,both,"{pdf,jpg,png}",10,24,305,2025-09-29T11:00:28.893598Z
RD-00306,T-102,T-102-DOC-306,Documento 306,True,both,"{pdf,jpg,png}",10,24,306,2025-09-29T11:00:28.893598Z
RD-00307,T-103,T-103-DOC-307,"Documentación de peso exhaustiva, Certificado de aeronave de gran envergadura, Informes técnicos integrales",True,both,{pdf},10,12,307,2025-09-29T11:00:28.893598Z
RD-00308,T-103,T-103-DOC-308,Documento 308,True,both,"{pdf,jpg,png}",10,24,308,2025-09-29T11:00:28.893598Z
RD-00309,T-103,T-103-DOC-309,Documento 309,True,both,"{pdf,jpg,png}",10,24,309,2025-09-29T11:00:28.893598Z
RD-00310,T-104,T-104-DOC-310,"Documentación de peso ultra-detallada, Certificado de aeronave de máxima envergadura, Informes técnicos avanzados",True,both,{pdf},10,12,310,2025-09-29T11:00:28.893598Z
RD-00311,T-104,T-104-DOC-311,Documento 311,True,both,"{pdf,jpg,png}",10,24,311,2025-09-29T11:00:28.893598Z
RD-00312,T-104,T-104-DOC-312,Documento 312,True,both,"{pdf,jpg,png}",10,24,312,2025-09-29T11:00:28.893598Z
RD-00313,T-105,T-105-DOC-313,"Documentación de peso de máxima complejidad, Certificado de aeronave de dimensiones excepcionales, Informes técnicos especializados de alto nivel",True,both,{pdf},10,12,313,2025-09-29T11:00:28.893598Z
RD-00314,T-105,T-105-DOC-314,Documento 314,True,both,"{pdf,jpg,png}",10,24,314,2025-09-29T11:00:28.893598Z
RD-00315,T-105,T-105-DOC-315,Documento 315,True,both,"{pdf,jpg,png}",10,24,315,2025-09-29T11:00:28.893598Z
RD-00316,T-106,T-106-DOC-316,"Historial de mantenimiento, Registro de inspecciones previas, Documentación técnica actualizada",True,both,"{pdf,jpg,png}",10,24,316,2025-09-29T11:00:28.893598Z
RD-00317,T-106,T-106-DOC-317,Documento 317,True,both,"{pdf,jpg,png}",10,24,317,2025-09-29T11:00:28.893598Z
RD-00318,T-106,T-106-DOC-318,Documento 318,True,both,"{pdf,jpg,png}",10,24,318,2025-09-29T11:00:28.893598Z
RD-00319,T-107,T-107-DOC-319,"Certificación profesional, Documentación de identidad, Certificado médico, Comprobante de formación",True,both,"{jpg,png,pdf}",10,120,319,2025-09-29T11:00:28.893598Z
RD-00320,T-107,T-107-DOC-320,Documento 320,True,both,"{pdf,jpg,png}",10,24,320,2025-09-29T11:00:28.893598Z
RD-00321,T-107,T-107-DOC-321,Documento 321,True,both,"{pdf,jpg,png}",10,24,321,2025-09-29T11:00:28.893598Z
RD-00322,T-108,T-108-DOC-322,"Certificación técnica, Documentación de identidad, Certificado médico, Comprobante de formación especializada",True,both,"{jpg,png,pdf}",10,120,322,2025-09-29T11:00:28.893598Z
RD-00323,T-108,T-108-DOC-323,Documento 323,True,both,"{pdf,jpg,png}",10,24,323,2025-09-29T11:00:28.893598Z
RD-00324,T-108,T-108-DOC-324,Documento 324,True,both,"{pdf,jpg,png}",10,24,324,2025-09-29T11:00:28.893598Z
RD-00325,T-109,T-109-DOC-325,"Certificación de competencia, Documentación de identidad, Certificado médico, Comprobante de formación especializada",True,both,"{jpg,png,pdf}",10,120,325,2025-09-29T11:00:28.893598Z
RD-00326,T-109,T-109-DOC-326,Documento 326,True,both,"{pdf,jpg,png}",10,24,326,2025-09-29T11:00:28.893598Z
RD-00327,T-109,T-109-DOC-327,Documento 327,True,both,"{pdf,jpg,png}",10,24,327,2025-09-29T11:00:28.893598Z
RD-00328,T-110,T-110-DOC-328,"Licencia de controlador vigente, Documentación de especialización, Certificado de entrenamiento adicional",True,both,{pdf},10,12,328,2025-09-29T11:00:28.893598Z
RD-00329,T-110,T-110-DOC-329,Documento 329,True,both,"{pdf,jpg,png}",10,24,329,2025-09-29T11:00:28.893598Z
RD-00330,T-110,T-110-DOC-330,Documento 330,True,both,"{pdf,jpg,png}",10,24,330,2025-09-29T11:00:28.893598Z
RD-00331,T-111,T-111-DOC-331,"Documentación profesional específica, Certificaciones relacionadas, Comprobante de formación",True,both,"{pdf,jpg,png}",10,24,331,2025-09-29T11:00:28.893598Z
RD-00332,T-111,T-111-DOC-332,Documento 332,True,both,"{pdf,jpg,png}",10,24,332,2025-09-29T11:00:28.893598Z
RD-00333,T-111,T-111-DOC-333,Documento 333,True,both,"{pdf,jpg,png}",10,24,333,2025-09-29T11:00:28.893598Z
RD-00334,T-112,T-112-DOC-334,"Comprobante de inscripción, Documento de identidad, Fotografía",True,both,"{jpg,png,pdf}",10,120,334,2025-09-29T11:00:28.893598Z
RD-00335,T-112,T-112-DOC-335,Documento 335,True,both,"{pdf,jpg,png}",10,24,335,2025-09-29T11:00:28.893598Z
RD-00336,T-112,T-112-DOC-336,Documento 336,True,both,"{pdf,jpg,png}",10,24,336,2025-09-29T11:00:28.893598Z
RD-00337,T-113,T-113-DOC-337,"Documentación de la aeronave extranjera, Certificado de peso, Permiso de operación internacional",True,both,{pdf},10,12,337,2025-09-29T11:00:28.893598Z
RD-00338,T-113,T-113-DOC-338,Documento 338,True,both,"{pdf,jpg,png}",10,24,338,2025-09-29T11:00:28.893598Z
RD-00339,T-113,T-113-DOC-339,Documento 339,True,both,"{pdf,jpg,png}",10,24,339,2025-09-29T11:00:28.893598Z
RD-00340,T-114,T-114-DOC-340,"Contrato de base operacional, Documentación de la aeronave, Certificado de peso",True,both,{pdf},10,12,340,2025-09-29T11:00:28.893598Z
RD-00341,T-114,T-114-DOC-341,Documento 341,True,both,"{pdf,jpg,png}",10,24,341,2025-09-29T11:00:28.893598Z
RD-00342,T-114,T-114-DOC-342,Documento 342,True,both,"{pdf,jpg,png}",10,24,342,2025-09-29T11:00:28.893598Z
RD-00343,T-115,T-115-DOC-343,"Documentación de aeronave nacional, Certificado de peso, Registro de operaciones",True,both,{pdf},10,12,343,2025-09-29T11:00:28.893598Z
RD-00344,T-115,T-115-DOC-344,Documento 344,True,both,"{pdf,jpg,png}",10,24,344,2025-09-29T11:00:28.893598Z
RD-00345,T-115,T-115-DOC-345,Documento 345,True,both,"{pdf,jpg,png}",10,24,345,2025-09-29T11:00:28.893598Z
RD-00346,T-116,T-116-DOC-346,"Boleto de vuelo, Documento de identidad",True,both,"{jpg,png,pdf}",10,120,346,2025-09-29T11:00:28.893598Z
RD-00347,T-116,T-116-DOC-347,Documento 347,True,both,"{pdf,jpg,png}",10,24,347,2025-09-29T11:00:28.893598Z
RD-00348,T-116,T-116-DOC-348,Documento 348,True,both,"{pdf,jpg,png}",10,24,348,2025-09-29T11:00:28.893598Z
RD-00349,T-117,T-117-DOC-349,"Boleto de vuelo internacional, Pasaporte, Documentos de viaje",True,both,"{jpg,png,pdf}",10,120,349,2025-09-29T11:00:28.893598Z
